Date;Type;RefNo;SNO;Cur;TUPrice;ODAmt;Amt;Worth;Customer Code;StkISN
28/11/2013;ICG;132287;0;M$;7.9;13672.53;-5469.01;-4702;MS10;40726
12/12/2013;ICG;132324;0;SIN;3.4;165.92;-165.92;-134;IG01;40726
12/12/2013;ICG;132325;0;SIN;3.4;883.32;-883.32;-697;IT08;40726
7/1/2011;ICG;129274;0;SIN;3.5;1719.9;-1719.9;-1234;IT23;40727
13/1/2011;ICG;129295;0;SIN;3.5;166.6;-166.6;-122;IT08;40727
18/1/2011;ICX;920749;0;S$;18.9;37.8;-37.8;-20;CASH;40727
28/1/2011;ICG;129350;0;SIN;3.5;327.95;-327.95;-243;IL12;40727
10/2/2011;ICG;129369;0;SIN;3.5;492.8;-492.8;-365;IT09;40727
14/2/2011;ICG;129379;0;SIN;3.5;332.15;-332.15;-243;IT08;40727
18/2/2011;ICG;129406;0;SIN;3.5;851.55;-851.55;-611;IT04;40727
26/2/2011;ICG;129436;0;SIN;3;1425.9;-1425.9;-1215;IJ01;40727
7/3/2011;ICG;129456;0;SIN;3.5;334.95;-334.95;-243;IT08;40727
11/3/2011;ICG;129475;0;SIN;3.5;163.8;-163.8;-122;IY03;40727
14/3/2011;ICG;129484;0;SIN;3.5;1654.1;-1654.1;-1215;IT23;40727
17/3/2011;ICG;129496;0;SIN;3.5;164.5;-164.5;-122;IL09;40727
22/3/2011;ICG;129513;0;SIN;3;1488.6;-1488.6;-1218;IJ01;40727
12/4/2011;ICG;129583;0;SIN;3.6;530.28;-530.28;-383;IT09;40727
15/4/2011;ICG;129600;0;SIN;3.6;857.16;-857.16;-632;IT04;40727
20/4/2011;ICG;129622;0;SIN;3.25;3153.15;-3153.15;-2526;IJ01;40727
16/5/2011;ICG;129680;0;SIN;3.6;1721.52;-1721.52;-1271;IT08;40727
13/5/2011;ICG;129682;0;SIN;3.6;1793.16;-1793.16;-1313;IT23;40727
7/6/2011;ICG;129749;0;SIN;3.6;863.28;-863.28;-632;IT04;40727
22/8/2011;ICG;129969;0;SIN;3.6;867.96;-867.96;-635;IT23;40727
5/9/2011;ICG;129996;0;SIN;3.6;866.52;-866.52;-634;IT04;40727
21/9/2011;ICG;130044;0;SIN;3.6;836.28;-836.28;-613;IT23;40727
22/9/2011;ICG;130051;0;SIN;3.6;856.8;-856.8;-627;IT23;40727
30/9/2011;ICG;130078;0;SIN;3.6;341.28;-341.28;-250;IY03;40727
17/10/2011;ICG;130132;0;SIN;3.6;172.8;-172.8;-127;IZ01;40727
22/10/2011;ICG;130160;0;SIN;3.6;862.92;-862.92;-632;IT23;40727
1/11/2011;ICX;921029;0;S$;20;40;-40;-15;CASH;40727
11/11/2011;ICX;921037;0;S$;15;15;-15;-11;CASH;40727
21/11/2011;ICG;130251;0;SIN;3.6;172.8;-172.8;-134;IT08;40727
15/11/2011;ICX;921040;0;S$;15;15;-15;-11;CASH;40727
28/11/2011;ICG;130278;0;SIN;3.6;855;-855;-662;IT23;40727
1/12/2011;ICG;130287;0;SIN;3.6;342.36;-342.36;-265;IK11;40727
19/12/2011;ICG;130350;0;SIN;3.6;858.6;-858.6;-665;IT23;40727
28/12/2011;ICG;130384;0;SIN;3.6;1651.37;-1651.37;-1319;IT04;40727
13/1/2012;ICG;130432;0;SIN;3.6;169.2;-169.2;-129;IG01;40727
14/1/2012;ICG;130437;0;SIN;3.6;2573.28;-2573.28;-1955;IT23;40727
20/1/2012;ICG;130451;0;SIN;3.5;3329.2;-3329.2;-2599;IT23;40727
14/2/2012;ICG;130505;0;SIN;3.6;173.88;-173.88;-132;IZ01;40727
14/2/2012;ICG;130511;0;SIN;3.6;340.56;-340.56;-259;IT08;40727
15/2/2012;ICX;921111;0;S$;15;15;-15;-8;CASH;40727
3/3/2012;ICG;130563;0;SIN;3.4;4054.84;-4054.84;-3024;IT23;40727
27/3/2012;ICG;130642;0;SIN;3.6;170.28;-170.28;-120;IL09;40727
23/4/2012;ICG;130712;0;SIN;3.4;3261.96;-3261.96;-2430;IT23;40727
12/5/2012;ICG;130775;0;SIN;3.49;823.29;-823.29;-598;IT04;40727
31/5/2012;ICG;130835;0;SIN;3.6;343.44;-343.44;-242;IT08;40727
2/6/2012;ICX;921209;0;S$;17;17;-17;-10;CASH;40727
5/7/2012;ICG;130936;0;SIN;3.6;169.56;-169.56;-122;IT12;40727
5/7/2012;ICG;130940;0;SIN;3.6;2599.92;-2599.92;-1842;IT04;40727
14/7/2012;ICG;130967;0;SIN;3.35;1640.5;-1640.5;-1249;IJ01;40727
27/7/2012;ICG;131001;0;SIN;3.6;174.24;-174.24;-123;IL12;40727
27/8/2012;ICG;131059;0;SIN;3.4;3259.24;-3259.24;-2433;IT23;40727
29/8/2012;ICG;131065;0;SIN;3.4;170;-170;-127;IT12;40727
5/9/2012;ICG;131088;0;SIN;3.4;165.24;-165.24;-123;IY03;40727
17/9/2012;ICX;921314;0;S$;17;17;-17;-10;CASH;40727
26/9/2012;ICG;131130;0;SIN;3.4;165.24;-165.24;-123;IT08;40727
8/10/2012;ICG;131148;0;SIN;3.35;1650.88;-1650.88;-1247;IJ01;40727
9/10/2012;ICG;131151;0;SIN;3.4;165.24;-165.24;-123;IT08;40727
11/10/2012;ICG;131165;0;SIN;3.4;168.98;-168.98;-126;IY03;40727
25/10/2012;ICG;131211;0;SIN;3.4;165.58;-165.58;-123;IZ01;40727
15/10/2012;ICX;921336;0;S$;16;16;-16;-10;CASH;40727
5/11/2012;ICG;131228;0;SIN;3.4;335.24;-335.24;-250;IY03;40727
28/11/2012;ICG;131283;0;SIN;3.4;328.44;-328.44;-244;IG01;40727
3/12/2012;ICG;131295;0;SIN;3.4;164.9;-164.9;-125;IZ01;40727
4/12/2012;ICG;131302;0;SIN;3.4;166.6;-166.6;-126;IK11;40727
19/12/2012;ICG;131336;0;SIN;3.4;1699.32;-1699.32;-1281;IT23;40727
22/12/2012;ICX;921391;0;S$;0;0;0;-1245;CASH;40727
29/12/2012;ICG;131375;0;SIN;3.35;3341.96;-3341.96;-2555;IJ01;40727
4/1/2013;ICG;131384;0;SIN;3.4;132.26;-132.26;-100;IY03;40727
9/1/2013;ICG;131400;0;SIN;3.4;1672.12;-1672.12;-1260;IT04;40727
15/2/2013;ICG;131476;0;SIN;3.4;3190.9;-3190.9;-2424;IT23;40727
12/3/2013;ICG;131559;0;SIN;3.35;1654.57;-1654.57;-1275;IJ01;40727
21/3/2013;ICG;131578;0;SIN;3.4;155.04;-155.04;-125;IT24;40727
8/4/2013;ICG;131616;0;SIN;3.4;854.08;-854.08;-661;IT04;40727
9/4/2013;ICG;131622;0;SIN;3.35;1649.54;-1649.54;-1295;IJ01;40727
11/4/2013;ICG;131625;0;SIN;3.4;321.64;-321.64;-248;IT08;40727
18/4/2013;ICG;131648;0;SIN;3.4;343.4;-343.4;-266;IT12;40727
21/5/2013;ICG;131724;0;SIN;3.4;335.58;-335.58;-262;IY03;40727
28/5/2013;ICG;131748;0;SIN;3.4;162.18;-162.18;-128;IZ01;40727
31/5/2013;ICG;131763;0;SIN;3.4;882.3;-882.3;-689;IT04;40727
4/6/2013;ICG;131769;0;SIN;3.4;161.84;-161.84;-126;IK11;40727
6/6/2013;ICG;131780;0;SIN;3.4;472.94;-472.94;-379;IT08;40727
8/6/2013;ICG;131781;0;SIN;3.3;3238.62;-3238.62;-2597;IJ01;40727
19/6/2013;ICG;131813;0;SIN;3.4;332.18;-332.18;-257;IT04;40727
27/6/2013;ICG;131842;0;SIN;3.4;3255.5;-3255.5;-2580;IT23;40727
25/7/2013;ICG;131922;0;SIN;3.4;654.84;-654.84;-519;IT08;40727
26/7/2013;ICG;131926;0;SIN;3.4;3216.4;-3216.4;-2548;IT23;40727
21/8/2013;ICG;131980;0;SIN;3.4;821.78;-821.78;-651;IT04;40727
22/10/2013;ICG;132172;0;SIN;3.4;494.7;-494.7;-383;IT08;40727
28/10/2013;ICG;132195;0;SIN;3.4;166.26;-166.26;-129;IL09;40727
12/11/2013;ICG;132234;0;SIN;3.4;164.22;-164.22;-127;IT08;40727
14/11/2013;ICG;132243;0;SIN;3.4;167.28;-167.28;-130;IT12;40727
15/11/2013;ICG;132244;0;SIN;3.3;797.28;-797.28;-636;IJ01;40727
21/11/2013;ICG;132262;0;SIN;3.4;333.88;-333.88;-259;IY03;40727
21/11/2013;ICG;132268;0;SIN;3.4;824.84;-824.84;-639;IT04;40727
23/11/2013;ICG;132270;0;SIN;3.4;1631.66;-1631.66;-1266;IT23;40727
28/11/2013;ICG;132287;0;M$;7.7;8158.92;-3263.57;-2828;MS10;40727
2/12/2013;ICG;132304;0;SIN;3.3;791.34;-791.34;-640;IJ01;40727
10/12/2013;ICG;132317;0;SIN;3.4;789.82;-789.82;-635;IT12;40727
12/12/2013;ICG;132321;0;SIN;3.4;497.42;-497.42;-390;IY03;40727
12/12/2013;ICG;132325;0;SIN;3.4;658.24;-658.24;-516;IT08;40727
19/12/2013;ICG;132345;0;SIN;3.4;164.22;-164.22;-129;IK11;40727
14/1/2011;ICG;129297;0;SIN;3.5;406;-406;-301;IG01;40728
21/1/2011;ICG;129321;0;SIN;3.5;622.65;-622.65;-452;IY03;40728
22/1/2011;ICG;129326;0;SIN;3.5;1010.45;-1010.45;-754;IT04;40728
25/1/2011;ICG;129332;0;SIN;3.5;664.65;-664.65;-475;IK06;40728
31/1/2011;ICG;129352;0;SIN;3.5;210.7;-210.7;-151;IC04;40728
31/1/2011;ICG;129354;0;SIN;3;1749.3;-1749.3;-1499;IJ01;40728
14/2/2011;ICG;129378;0;SIN;3.5;410.2;-410.2;-300;IZ01;40728
15/2/2011;ICG;129383;0;SIN;3.5;626.15;-626.15;-449;IK06;40728
12/2/2011;ICX;920768;0;S$;76;76;-76;-38;CASH;40728
24/2/2011;ICG;129430;0;SIN;3.5;1054.2;-1054.2;-749;IT12;40728
9/3/2011;ICG;129463;0;SIN;3.5;422.8;-422.8;-300;IL09;40728
14/3/2011;ICG;129485;0;SIN;3.5;419.65;-419.65;-299;IT23;40728
17/3/2011;ICG;129496;0;SIN;3.5;150.5;-150.5;-112;IL09;40728
10/5/2011;ICG;129671;0;SIN;3.6;627.84;-627.84;-424;IK06;40728
11/5/2011;ICG;129672;0;SIN;3.6;1074.24;-1074.24;-725;IY03;40728
16/5/2011;ICG;129680;0;SIN;3.6;1056.6;-1056.6;-713;IT08;40728
13/5/2011;ICG;129682;0;SIN;3.6;1022.4;-1022.4;-705;IT23;40728
18/5/2011;ICG;129686;0;SIN;3.6;405.72;-405.72;-282;IC04;40728
21/5/2011;ICG;129701;0;SIN;3.6;1071.36;-1071.36;-721;IT04;40728
6/6/2011;ICG;129743;0;SIN;3.6;221.04;-221.04;-149;IL09;40728
9/6/2011;ICG;129758;0;SIN;3.6;198.36;-198.36;-141;IL09;40728
13/6/2011;ICG;129784;0;SIN;3.6;1003.32;-1003.32;-703;IY03;40728
29/6/2011;ICG;129819;0;SIN;3.6;400.68;-400.68;-281;IS05;40728
6/7/2011;ICG;129848;0;SIN;3.6;415.08;-415.08;-281;IT23;40728
6/7/2011;ICG;129849;0;SIN;3.6;1063.44;-1063.44;-709;IT04;40728
5/7/2011;ICG;129850;0;SIN;3.25;945.1;-945.1;-702;IJ01;40728
20/7/2011;ICG;129873;0;SIN;3.6;415.44;-415.44;-281;IT23;40728
22/7/2011;ICG;129880;0;SIN;3.6;212.4;-212.4;-141;IC04;40728
29/7/2011;ICG;129904;0;SIN;3.6;1031.76;-1031.76;-702;IT04;40728
1/8/2011;ICG;129909;0;SIN;3.25;1822.93;-1822.93;-1404;IJ01;40728
21/9/2011;ICG;130041;0;SIN;3.6;450.36;-450.36;-315;IL12;40728
21/9/2011;ICG;130042;0;SIN;3.6;1183.68;-1183.68;-806;IT04;40728
21/9/2011;ICG;130044;0;SIN;3.6;1059.84;-1059.84;-785;IT23;40728
22/9/2011;ICG;130051;0;SIN;3.6;1136.16;-1136.16;-784;IT23;40728
27/9/2011;ICG;130062;0;S$;3.7;487.66;-487.66;-316;MC06;40728
29/9/2011;ICG;130072;0;SIN;3.6;468.72;-468.72;-314;IL09;40728
17/10/2011;ICG;130132;0;SIN;3.6;204.48;-204.48;-157;IZ01;40728
20/10/2011;ICG;130148;0;SIN;3.6;461.52;-461.52;-314;IL09;40728
21/10/2011;ICG;130154;0;SIN;3.6;696.6;-696.6;-470;IY03;40728
2/11/2011;ICG;130187;0;SIN;3.25;2123.55;-2123.55;-1568;IJ01;40728
17/11/2011;ICG;130238;0;SIN;3.6;235.08;-235.08;-157;IS05;40728
10/1/2012;ICG;130419;0;SIN;3.6;410.04;-410.04;-318;IT08;40728
10/1/2012;ICG;130423;0;SIN;3.35;3954.34;-3954.34;-3176;IJ01;40728
20/1/2012;ICG;130453;0;SIN;3.5;1032.85;-1032.85;-794;IT23;40728
3/2/2012;ICG;130483;0;SIN;3.6;1077.63;-1077.63;-794;IT04;40728
3/3/2012;ICG;130563;0;SIN;3.4;4137.12;-4137.12;-3089;IT23;40728
6/3/2012;ICG;130572;0;SIN;3.6;657.36;-657.36;-463;IL09;40728
9/3/2012;ICG;130582;0;SIN;3.6;1105.92;-1105.92;-772;IY03;40728
14/3/2012;ICG;130605;0;SIN;3.6;2135.71;-2135.71;-1544;IT04;40728
22/3/2012;ICG;130623;0;SIN;3.6;225.36;-225.36;-154;IL09;40728
16/4/2012;ICG;130694;0;SIN;3.6;1120.32;-1120.32;-785;IY03;40728
23/4/2012;ICG;130708;0;SIN;3.6;452.88;-452.88;-317;IL12;40728
3/5/2012;ICG;130752;0;SIN;3.6;679.68;-679.68;-476;IT08;40728
12/5/2012;ICG;130775;0;SIN;3.49;2158.91;-2158.91;-1560;IT04;40728
30/5/2012;ICG;130825;0;SIN;3.6;876.96;-876.96;-620;IY03;40728
31/5/2012;ICG;130835;0;SIN;3.6;448.2;-448.2;-314;IT08;40728
12/6/2012;ICG;130865;0;SIN;3.6;1098.36;-1098.36;-774;IT09;40728
20/6/2012;ICG;130894;0;SIN;3.6;448.56;-448.56;-314;IL09;40728
22/6/2012;ICG;130905;0;SIN;3.4;4036.82;-4036.82;-3095;IT23;40728
5/7/2012;ICG;130936;0;SIN;3.6;1087.2;-1087.2;-774;IT12;40728
16/7/2012;ICG;130970;0;SIN;3.35;2097.1;-2097.1;-1547;IJ01;40728
19/7/2012;ICG;130979;0;SIN;3.6;684.72;-684.72;-465;IL09;40728
31/7/2012;ICG;131009;0;SIN;3.6;880.92;-880.92;-619;IK06;40728
6/8/2012;ICG;131021;0;SIN;3.4;1065.9;-1065.9;-773;IT23;40728
27/8/2012;ICG;131059;0;SIN;3.4;845.24;-845.24;-618;IT23;40728
17/10/2012;ICG;131181;0;SIN;3.35;1085.74;-1085.74;-838;IJ01;40728
18/10/2012;ICG;131188;0;SIN;3.35;1096.46;-1096.46;-837;IJ01;40728
18/10/2012;ICG;131191;0;SIN;3.4;653.82;-653.82;-503;IT08;40728
18/10/2012;ICG;131194;0;SIN;3.4;454.24;-454.24;-336;IL09;40728
25/10/2012;ICG;131211;0;SIN;3.4;448.8;-448.8;-335;IZ01;40728
6/11/2012;ICG;131233;0;SIN;3.4;883.32;-883.32;-669;IT23;40728
9/11/2012;ICG;131241;0;SIN;3.4;441.32;-441.32;-335;IT04;40728
3/12/2012;ICG;131295;0;SIN;3.4;438.26;-438.26;-335;IZ01;40728
4/12/2012;ICG;131302;0;SIN;3.4;220.32;-220.32;-168;IK11;40728
6/12/2012;ICG;131311;0;SIN;3.4;1779.9;-1779.9;-1346;IT04;40728
13/12/2012;ICG;131324;0;SIN;3.4;438.26;-438.26;-335;IT08;40728
14/12/2012;ICG;131326;0;SIN;3.4;663.34;-663.34;-502;IY03;40728
18/12/2012;ICG;131334;0;SIN;3.35;1077.36;-1077.36;-837;IJ01;40728
19/12/2012;ICG;131336;0;SIN;3.4;2186.88;-2186.88;-1675;IT23;40728
29/12/2012;ICG;131375;0;SIN;3.35;2171.14;-2171.14;-1674;IJ01;40728
9/1/2013;ICG;131400;0;SIN;3.4;2206.26;-2206.26;-1675;IT04;40728
22/1/2013;ICG;131428;0;SIN;3.4;439.96;-439.96;-331;IZ01;40728
24/1/2013;ICG;131434;0;SIN;3.4;221;-221;-166;IT23;40728
30/1/2013;ICG;131450;0;SIN;3.4;622.54;-622.54;-475;IT12;40728
2/2/2013;ICG;131459;0;SIN;3.4;408.68;-408.68;-317;IT08;40728
15/2/2013;ICG;131476;0;SIN;3.4;3117.46;-3117.46;-2374;IT23;40728
26/2/2013;ICG;131512;0;SIN;3.4;613.36;-613.36;-475;IT04;40728
21/5/2013;ICG;131724;0;SIN;3.4;879.24;-879.24;-682;IY03;40728
21/5/2013;ICG;131728;0;SIN;3.4;438.26;-438.26;-340;IG01;40728
23/5/2013;ICG;131735;0;SIN;3.4;437.24;-437.24;-339;IT26;40728
23/5/2013;ICG;131739;0;SIN;3.4;434.18;-434.18;-338;IL09;40728
27/5/2013;ICG;131744;0;SIN;3.4;656.88;-656.88;-510;IT12;40728
3/6/2013;ICG;131767;0;SIN;3.4;433.16;-433.16;-338;IL12;40728
6/6/2013;ICG;131780;0;SIN;3.4;1097.86;-1097.86;-852;IT08;40728
8/6/2013;ICG;131781;0;SIN;3.3;2115.3;-2115.3;-1691;IJ01;40728
11/6/2013;ICG;131794;0;SIN;3.4;219.3;-219.3;-170;IG01;40728
19/6/2013;ICG;131813;0;SIN;3.4;1080.52;-1080.52;-843;IT04;40728
17/6/2013;ICG;131819;0;SIN;3.3;2102.43;-2102.43;-1687;IJ01;40728
24/7/2013;ICG;131920;0;SIN;3.4;418.88;-418.88;-334;IL12;40728
26/7/2013;ICG;131926;0;SIN;3.4;4251.7;-4251.7;-3349;IT23;40728
30/7/2013;ICG;131932;0;SIN;3.4;426.36;-426.36;-336;IT12;40728
21/8/2013;ICG;131980;0;SIN;3.4;2096.44;-2096.44;-1669;IT04;40728
22/8/2013;ICG;131983;0;SIN;3.4;647.36;-647.36;-509;IS05;40728
2/9/2013;ICG;132023;0;SIN;3.4;634.44;-634.44;-500;IY03;40728
25/9/2013;ICG;132091;0;SIN;3.3;2037.75;-2037.75;-1668;IJ01;40728
27/9/2013;ICG;132093;0;SIN;3.4;1044.48;-1044.48;-834;IT12;40728
30/9/2013;ICG;132106;0;SIN;3.4;1023.06;-1023.06;-834;IT08;40728
3/10/2013;ICG;132123;0;SIN;3.4;208.42;-208.42;-167;IN04;40728
3/10/2013;ICG;132129;0;SIN;3.4;411.06;-411.06;-333;IL09;40728
7/10/2013;ICG;132134;0;SIN;3.4;612.68;-612.68;-500;IY03;40728
22/10/2013;ICG;132176;0;SIN;3.4;221;-221;-170;IC04;40728
4/11/2013;ICG;132213;0;SIN;3.4;425.68;-425.68;-333;IL09;40728
8/11/2013;ICG;132223;0;SIN;3.3;2077.68;-2077.68;-1664;IJ01;40728
14/11/2013;ICG;132243;0;SIN;3.4;433.84;-433.84;-333;IT12;40728
21/11/2013;ICG;132260;0;SIN;3.4;212.5;-212.5;-166;IK11;40728
21/11/2013;ICG;132268;0;SIN;3.4;1064.54;-1064.54;-832;IT04;40728
23/11/2013;ICG;132270;0;SIN;3.4;2156.96;-2156.96;-1686;IT23;40728
26/11/2013;ICG;132278;0;SIN;3.4;1082.9;-1082.9;-843;IT12;40728
17/11/2013;ICG;132289;0;SIN;3.4;635.12;-635.12;-506;IY03;40728
31/12/2013;ICG;132378;0;SIN;3.4;437.24;-437.24;-337;IL09;40728
29/5/2013;ICG;131752;0;SIN;3.4;277.44;-277.44;-212;IT12;40730
10/6/2013;ICG;131785;0;SIN;3.4;413.1;-413.1;-316;IT12;40730
21/6/2013;ICG;131829;0;SIN;3.4;274.72;-274.72;-210;IT12;40730
14/7/2012;ICG;130965;0;SIN;6.6;9401.7;-9401.7;-8462;IA14;40734
17/6/2013;ICG;131806;0;SIN;6.4;9267.2;-9267.2;-7442;IA14;40734
21/10/2011;ICG;130152;0;US$;2.94;3645.6;-4695.53;-4472;IP06;40735
12/1/2011;ICG;129288;0;SIN;29.52;1033.2;-1033.2;-861;IT23;40736
7/1/2011;ICG;129274;0;SIN;3.5;1989.4;-1989.4;-1360;IT23;40737
13/1/2011;ICG;129295;0;SIN;3.5;199.15;-199.15;-136;IT08;40737
19/1/2011;ICG;129313;0;SIN;3.5;394.8;-394.8;-270;IT23;40737
21/1/2011;ICG;129321;0;SIN;3.5;194.6;-194.6;-134;IY03;40737
22/1/2011;ICG;129325;0;SIN;3.5;970.55;-970.55;-671;IT04;40737
18/1/2011;ICX;920749;0;S$;35.6;71.2;-71.2;-34;CASH;40737
28/1/2011;ICG;129349;0;SIN;3.5;961.1;-961.1;-671;IT23;40737
28/1/2011;ICG;129350;0;SIN;3.5;389.55;-389.55;-268;IL12;40737
14/2/2011;ICG;129378;0;SIN;3.5;203;-203;-139;IZ01;40737
14/2/2011;ICG;129379;0;SIN;3.5;394.1;-394.1;-269;IT08;40737
18/2/2011;ICG;129406;0;SIN;3.5;954.1;-954.1;-671;IT04;40737
18/2/2011;ICX;920775;0;S$;3.8;29.45;-29.45;-18;CASH;40737
24/2/2011;ICG;129430;0;SIN;3.5;957.6;-957.6;-671;IT12;40737
24/2/2011;ICG;129431;0;SIN;3;1674.3;-1674.3;-1342;IJ01;40737
9/3/2011;ICG;129463;0;SIN;3.5;389.9;-389.9;-268;IL09;40737
14/3/2011;ICG;129484;0;SIN;3.5;1955.1;-1955.1;-1342;IT23;40737
15/3/2011;ICG;129491;0;SIN;3;3429;-3429;-2718;IJ01;40737
17/3/2011;ICG;129496;0;SIN;3.5;375.2;-375.2;-267;IL09;40737
12/3/2011;ICX;920797;0;S$;4.5;36;-36;-19;CASH;40737
24/3/2011;ICG;129516;0;SIN;3.5;381.85;-381.85;-267;IL09;40737
13/4/2011;ICG;129589;0;SIN;3.6;201.96;-201.96;-143;IY03;40737
15/4/2011;ICG;129600;0;SIN;3.6;1023.48;-1023.48;-719;IT04;40737
20/4/2011;ICG;129622;0;SIN;3.25;8210.15;-8210.15;-6428;IJ01;40737
20/4/2011;ICX;920836;0;S$;56;112;-112;-36;CASH;40737
10/5/2011;ICG;129667;0;S$;3.7;194.62;-194.62;-144;SO02;40737
10/5/2011;ICG;129670;0;SIN;3.6;1647.72;-1647.72;-1165;IK11;40737
11/5/2011;ICG;129672;0;SIN;3.6;399.6;-399.6;-288;IY03;40737
16/5/2011;ICG;129680;0;SIN;3.6;2019.24;-2019.24;-1441;IT08;40737
13/5/2011;ICG;129682;0;SIN;3.6;2042.28;-2042.28;-1440;IT23;40737
19/5/2011;ICG;129693;0;SIN;3.6;1411.56;-1411.56;-1008;IK11;40737
19/5/2011;ICG;129694;0;SIN;3.6;1008;-1008;-720;IT18;40737
7/6/2011;ICG;129749;0;SIN;3.6;1015.2;-1015.2;-737;IT04;40737
20/7/2011;ICG;129873;0;SIN;3.6;2034.72;-2034.72;-1474;IT23;40737
23/7/2011;ICG;129884;0;SIN;3.25;1824.88;-1824.88;-1474;IJ01;40737
1/8/2011;ICG;129909;0;SIN;3.25;179.73;-179.73;-147;IJ01;40737
5/9/2011;ICG;129996;0;SIN;3.6;1032.48;-1032.48;-745;IT04;40737
21/9/2011;ICG;130044;0;SIN;3.6;2027.16;-2027.16;-1464;IT23;40737
29/9/2011;ICG;130072;0;SIN;3.6;417.96;-417.96;-302;IL09;40737
4/10/2011;ICG;130088;0;SIN;3.6;208.44;-208.44;-150;IG01;40737
17/10/2011;ICG;130132;0;SIN;3.6;202.68;-202.68;-146;IZ01;40737
20/10/2011;ICG;130148;0;SIN;3.6;399.96;-399.96;-290;IL09;40737
22/10/2011;ICG;130160;0;SIN;3.6;1981.08;-1981.08;-1452;IT23;40737
8/11/2011;ICG;130201;0;SIN;3.6;805.68;-805.68;-581;IK11;40737
11/11/2011;ICG;130214;0;SIN;3.6;992.16;-992.16;-758;IT04;40737
21/11/2011;ICG;130251;0;SIN;3.6;204.48;-204.48;-156;IT08;40737
19/11/2011;ICG;130253;0;SIN;3.35;4625.68;-4625.68;-3788;IJ01;40737
28/11/2011;ICG;130278;0;SIN;3.6;960.48;-960.48;-757;IT23;40737
1/12/2011;ICG;130287;0;SIN;3.6;1004.4;-1004.4;-757;IK11;40737
28/12/2011;ICG;130384;0;SIN;3.6;1144.33;-1144.33;-908;IT04;40737
13/1/2012;ICG;130432;0;SIN;3.6;398.88;-398.88;-301;IG01;40737
20/1/2012;ICG;130451;0;SIN;3.5;3927.35;-3927.35;-3005;IT23;40737
1/2/2012;ICG;130468;0;SIN;3.6;403.92;-403.92;-300;IL12;40737
3/2/2012;ICG;130483;0;SIN;3.6;1373.75;-1373.75;-1052;IT04;40737
14/2/2012;ICG;130505;0;SIN;3.6;198.72;-198.72;-150;IZ01;40737
14/2/2012;ICG;130508;0;SIN;3.6;404.28;-404.28;-301;IL09;40737
14/2/2012;ICG;130511;0;SIN;3.6;399.96;-399.96;-300;IT08;40737
3/3/2012;ICG;130563;0;SIN;3.4;4685.88;-4685.88;-3499;IT23;40737
14/3/2012;ICG;130605;0;SIN;3.6;580.72;-580.72;-420;IT04;40737
23/3/2012;ICG;130627;0;SIN;3.35;1842.84;-1842.84;-1399;IJ01;40737
23/4/2012;ICG;130712;0;SIN;3.4;3770.6;-3770.6;-2824;IT23;40737
24/4/2012;ICG;130720;0;SIN;3.6;606.96;-606.96;-424;IK11;40737
4/5/2012;ICG;130754;0;SIN;3.6;400.32;-400.32;-282;IY03;40737
12/5/2012;ICG;130775;0;SIN;3.49;1953.7;-1953.7;-1412;IT04;40737
21/5/2012;ICG;130797;0;SIN;3.6;201.96;-201.96;-141;IL09;40737
15/6/2012;ICG;130878;0;SIN;3.35;5527.84;-5527.84;-4239;IJ01;40737
5/7/2012;ICG;130936;0;SIN;3.6;203.76;-203.76;-141;IT12;40737
5/7/2012;ICG;130940;0;SIN;3.6;1025.64;-1025.64;-710;IT04;40737
12/7/2012;ICG;130962;0;SIN;3.6;407.88;-407.88;-282;IT08;40737
16/7/2012;ICG;130970;0;SIN;3.35;1849.54;-1849.54;-1411;IJ01;40737
19/7/2012;ICG;130979;0;SIN;3.6;407.88;-407.88;-283;IL09;40737
21/7/2012;ICX;921271;0;S$;36;144;-144;-69;CASH;40737
6/8/2012;ICG;131021;0;SIN;3.4;3774.68;-3774.68;-2769;IT23;40737
27/8/2012;ICG;131059;0;SIN;3.4;1875.1;-1875.1;-1381;IT23;40737
29/8/2012;ICG;131062;0;SIN;3.4;378.42;-378.42;-277;IY03;40737
7/9/2012;ICX;921306;0;S$;30;30;-30;-17;CASH;40737
12/10/2012;ICG;131171;0;SIN;3.4;924.46;-924.46;-691;IT04;40737
18/10/2012;ICG;131193;0;SIN;3.4;1341.3;-1341.3;-979;IK11;40737
25/10/2012;ICG;131211;0;SIN;3.4;369.92;-369.92;-276;IZ01;40737
21/11/2012;ICX;921375;0;S$;28;112;-112;-69;CASH;40737
3/12/2012;ICG;131295;0;SIN;3.4;188.7;-188.7;-140;IZ01;40737
5/12/2012;ICG;131305;0;SIN;3.4;364.14;-364.14;-281;IT08;40737
19/12/2012;ICG;131336;0;SIN;3.4;2887.62;-2887.62;-2130;IT23;40737
29/12/2012;ICG;131375;0;SIN;3.35;3739.27;-3739.27;-2800;IJ01;40737
9/1/2013;ICG;131400;0;SIN;3.4;1884.62;-1884.62;-1394;IT04;40737
22/1/2013;ICG;131428;0;SIN;3.4;366.52;-366.52;-286;IZ01;40737
24/1/2013;ICG;131434;0;SIN;3.4;1288.6;-1288.6;-1000;IT23;40737
2/2/2013;ICG;131459;0;SIN;3.4;378.42;-378.42;-286;IT08;40737
15/2/2013;ICG;131476;0;SIN;3.4;3446.92;-3446.92;-2571;IT23;40737
